Fecha,Pais,Presidente,Orden,Discurso,Oracion,TextoProcesado,PalabrasEliminadas,Clasificacion,Valoracion,Clasificacion2,Valoracion2,PalabrasFrecuentes,PalabrasFrecuentes2
2023,Argentina,Javier Milei,129,Argentina_2023_Javier_Milei.pdf,"¡Viva la libertad, carajo!",libertad carajo,{la},Neutral,0.0,Neutral,0.0,"['¡', 'Viva', 'el']","['libertad', 'carajo']"
2017,Bolivia,Evo Morales,1,Bolivia_2017_Evo_Morales.pdf,"192 Aniversario de independencia de la Patria   Domingo, 6 Agosto 2017 - 10:45pm  Evo Morales Ayma  Hermano Álvaro García Linera, vicepresidente y presidente de la Asamblea Legislativa Plurinacional; hermano “Gringo” Gonzales, presidente del Senado; hermana Gabriela Montaño, presidenta de la Cámara de Diputados, asambleístas nacionales, hermanas ministras, hermanos ministros, hermano Gobernador del departamento de Pando, hermanos alcaldes del departamento de Pando, a todas las autoridades del departam ento de Pando, al Mando Militar, al Comandante Nacional, a todos los invitados, asambleístas departamentales que acompañan este acto de aniversario de nuestra querida Bolivia, embajadores, embajadoras, instituciones nacionales, organismos internacionales, a nuestros movimientos sociales nacionales, departamentales, hermanos empresarios que nos acompañan en el acto, desde Cobija, Pando, a toda Bolivia, como también un saludo a nuestras hermanas y hermanos que viven fuera de Bolivia.",192 aniversario independencia patria domingo 6 agosto 2017 evo morales ayma hermano álvaro garcía linera vicepresidente presidente asamblea legislativa plurinacional hermano gringo gonzales presidente senado hermana gabriela montaño presidenta cámara diputados asambleístas nacionales hermanas ministras hermanos ministros hermano gobernador departamento pando hermanos alcaldes departamento pando todas autoridades departam ento pando mando militar comandante nacional invitados asambleístas departamentales acompañan acto aniversario querida bolivia embajadores embajadoras instituciones nacionales organismos internacionales movimientos sociales nacionales departamentales hermanos empresarios acompañan acto cobija pando toda bolivia saludo hermanas hermanos viven bolivia,"{de, de, la, y, de, la, del, de, la, de, del, de, del, de, a, las, del, de, al, al, a, todos, los, que, este, de, de, nuestra, a, nuestros, que, nos, en, el, desde, a, como, también, un, a, nuestras, y, que, fuera, de}",Neutral,0.0,Neutral,0.0,"[',', 'de', 'el']","['hermano', 'nacional', 'par']"
2017,Bolivia,Evo Morales,2,Bolivia_2017_Evo_Morales.pdf,"Con el hermano Vicepresid ente, con el gabinete decidimos el año pasado dar nuestro homenaje, rendir nuestro homenaje a los próceres de la liberación, a la rebelión indígena antes de la fundación de la República.",hermano vicepresid ente gabinete decidimos año pasado dar homenaje rendir homenaje próceres liberación rebelión indígena fundación república,"{con, el, con, el, el, nuestro, nuestro, a, los, de, la, a, la, antes, de, la, de, la}",Neutral,0.0,Neutral,0.0,"['el', ',', 'de']","['homenaje', 'hermano', 'vicepresid']"
2017,Bolivia,Evo Morales,3,Bolivia_2017_Evo_Morales.pdf,"Desde Cobija, Pando, decir anticipadamente muchas gracias al pueblo p andino por aceptarnos con este acto tan importante para seguir integrándonos como bolivianos, para seguir uniendo a toda Bolivia.",cobija pando decir anticipadamente muchas gracias pueblo p andino aceptarnos acto tan importante seguir integrándonos bolivianos seguir uniendo toda bolivia,"{desde, al, por, con, este, para, como, para, a}",Neutral,0.0,Neutral,0.0,"[',', 'para', 'seguir']","['seguir', 'cobijar', 'par']"
2017,Bolivia,Evo Morales,4,Bolivia_2017_Evo_Morales.pdf,"(APLAUSOS)  Saludo la excelente organización a cargo del Presidente de la Asamblea Legislativa Plurinacional, a todo el equipo de trabajo, pero también el acompañamiento de todas nuestras autoridades del departamento de Pando.",aplausos saludo excelente organización cargo presidente asamblea legislativa plurinacional equipo trabajo acompañamiento todas autoridades departamento pando,"{la, a, del, de, la, a, todo, el, de, pero, también, el, de, nuestras, del, de}",Neutral,0.0,Neutral,0.0,"['el', 'de', 'a']","['aplauso', 'saludo', 'excelente']"
2017,Bolivia,Evo Morales,5,Bolivia_2017_Evo_Morales.pdf,"Hermano Álvaro, escuchar sus reflexiones, siempre es tan importante pensar en Bolivia, pero fundamentalmente pensar en la vida y en la humanidad, ser autori dad electa, en especial, había sido tener mucho compromiso con el pueblo, al compromiso acompaña un sacrificio para todos y toda.",hermano álvaro escuchar reflexiones siempre tan importante pensar bolivia fundamentalmente pensar vida humanidad ser autori dad electa especial sido tener compromiso pueblo compromiso acompaña sacrificio toda,"{sus, es, en, pero, en, la, y, en, la, en, había, mucho, con, el, al, un, para, todos, y}",Neutral,0.0,Neutral,0.0,"[',', 'en', 'ser']","['pensar', 'ser', 'compromiso']"
2017,Bolivia,Evo Morales,6,Bolivia_2017_Evo_Morales.pdf,"Estaba recordando hermano Álvaro nuestro primer 6 de Agosto, después de asumir la presidencia de nuestra querida Bolivia, me acuerdo que instalamos la Asamblea Constituyente, pero también recordaba que nuestro informe sobre todo estaba basado en la nacionalización, aunque sin resultado todavía, pero se sentía que Bolivia empezaba a cambiar, nuestro temor era —un 6 de agosto del 2006 — cómo explicar los resultados de nuestra gestión y ahora, a 11 años, sí tenemos mucho que informar sobre los resultados de esta gestión, resultados de un trabajo conjunto entre autoridades nacionales, acompañados por los gobiernos municipales y depart amentales, bajo la mirada de nuestros movimientos sociales.",recordando hermano álvaro primer 6 agosto después asumir presidencia querida bolivia acuerdo instalamos asamblea constituyente recordaba informe basado nacionalización aunque resultado todavía sentía bolivia empezaba cambiar temor 6 agosto 2006 cómo explicar resultados gestión ahora 11 años informar resultados gestión resultados trabajo conjunto autoridades nacionales acompañados gobiernos municipales depart amentales bajo mirada movimientos sociales,"{estaba, nuestro, de, de, la, de, nuestra, me, que, la, pero, también, que, nuestro, sobre, todo, estaba, en, la, sin, pero, se, que, a, nuestro, era, de, del, los, de, nuestra, y, a, sí, tenemos, mucho, que, sobre, los, de, esta, de, un, entre, por, los, y, la, de, nuestros}",Negativo,-0.5574,Neutral,0.0,"[',', 'de', 'el']","['resultado', 'recordar', '6']"
2017,Bolivia,Evo Morales,7,Bolivia_2017_Evo_Morales.pdf,"(APLAUSOS)   Esta oportunidad quisiéramos rápidamente resumir algunos temas importantes de carácter internacional, no compartía tanto algunas instituciones de las Naciones Unidas, como del Consejo de Seguridad, porque hay gobiernos que no respetan el Consejo de Seguridad, menos a las Naciones Unidas, para mí, el Consejo de Seguridad, mientras no se democratice, seguirá siendo un Consejo de inseguridad, pero también es importante, cuando estamos ahí adentro es posible influir en algunas políticas de carácter internacional, cuando tenemos la razón, cuando estamos con la verdad y sobretodo buscamos la justicia, la igualdad y la soberanía para los pueblos del mundo.",aplausos oportunidad quisiéramos rápidamente resumir temas importantes carácter internacional compartía instituciones naciones unidas consejo seguridad gobiernos respetan consejo seguridad menos naciones unidas consejo seguridad mientras democratice seguirá siendo consejo inseguridad importante ahí adentro posible influir políticas carácter internacional razón verdad sobretodo buscamos justicia igualdad soberanía pueblos mundo,"{esta, algunos, de, no, tanto, algunas, de, las, como, del, de, porque, hay, que, no, el, de, a, las, para, mí, el, de, no, se, un, de, pero, también, es, cuando, estamos, es, en, algunas, de, cuando, tenemos, la, cuando, estamos, con, la, y, la, la, y, la, para, los, del}",Negativo,-0.6808,Neutral,0.0,"[',', 'el', 'de']","['consejo', 'seguridad', 'importante']"
2017,Bolivia,Evo Morales,8,Bolivia_2017_Evo_Morales.pdf,"Dentro de ese marco, esta gestión tene mos la presencia de Bolivia en el Consejo de Seguridad, en junio del 2017, Bolivia, en su condición de miembro no permanente en el Consejo de Seguridad de las Naciones Unidas asumió la presidencia de este organismo importante del sistema, bajo nuestro lide razgo se logró introducir el debate del tema “aguas transfronterizas”, pero también, en el marco de la diplomacia preventiva se consiguió aprobar la primera resolución sobre minas personales propuesta de Bolivia, impulsando así el cese de uso indiscriminad o de artefactos explosivos que atentan contra el derecho a la vida.",dentro marco gestión tene mos presencia bolivia consejo seguridad junio 2017 bolivia condición miembro permanente consejo seguridad naciones unidas asumió presidencia organismo importante sistema bajo lide razgo logró introducir debate tema aguas transfronterizas marco diplomacia preventiva consiguió aprobar primera resolución minas personales propuesta bolivia impulsando así cese uso indiscriminad artefactos explosivos atentan derecho vida,"{de, ese, esta, la, de, en, el, de, en, del, en, su, de, no, en, el, de, de, las, la, de, este, del, nuestro, se, el, del, pero, también, en, el, de, la, se, la, sobre, de, el, de, o, de, que, contra, el, a, la}",Negativo,-0.296,Neutral,0.0,"['el', 'de', ',']","['marco', 'bolivia', 'consejo']"
2017,Bolivia,Evo Morales,9,Bolivia_2017_Evo_Morales.pdf,"(APLAUSOS)  Saludamos los buenos resultados alcanzados por Bolivia durante la presidencia, la que recibió elogio y reconocimiento de algunos miembros del Consejo de Seguridad, pero sobretod o de la Comunidad Internacional.",aplausos saludamos buenos resultados alcanzados bolivia presidencia recibió elogio reconocimiento miembros consejo seguridad sobretod comunidad internacional,"{los, por, durante, la, la, que, y, de, algunos, del, de, pero, o, de, la}",Neutral,0.0,Neutral,0.0,"['el', 'de', ',']","['aplauso', 'saludamo', 'buen']"
2017,Bolivia,Evo Morales,10,Bolivia_2017_Evo_Morales.pdf,El Segundo Foro de Civilizaciones Antiguas.,segundo foro civilizaciones antiguas,"{el, de}",Neutral,0.0,Neutral,0.0,"['el', 'Segundo', 'Foro']","['segundo', 'foro', 'civilización']"
2017,Bolivia,Evo Morales,11,Bolivia_2017_Evo_Morales.pdf,"Durante la celebración del Primer Foro de Civilizaciones Antiguas, realizado el 24 de abril del 2017 en Atenas, Grecia, se acordó que Bolivia sea la sede de la segunda versión de este foro el año 2018, en razón de la pluralidad de civilizaciones que habitaron en Bolivia, en particular la civilización de Tiwanaku, antecesora de los incas, cuyo legado se manifiesta mediante expresiones culturales, religiosas, tradiciones, costumbres de las comunidades indígenas y originarias que viven en Bolivia, por lo tanto, el próximo año Mensaje presidencial: 192 aniversario de Bolivia Cobija, 6 de agosto de 2017 “En junio del 2017, Bolivia, en su condición de miembro no permanente en el Consejo d e Seguridad de las Naciones Unidas, asumió la presidencia de este organismo.",celebración primer foro civilizaciones antiguas realizado 24 abril 2017 atenas grecia acordó bolivia sede segunda versión foro año 2018 razón pluralidad civilizaciones habitaron bolivia particular civilización tiwanaku antecesora incas cuyo legado manifiesta mediante expresiones culturales religiosas tradiciones costumbres comunidades indígenas originarias viven bolivia próximo año mensaje presidencial 192 aniversario bolivia cobija 6 agosto 2017 junio 2017 bolivia condición miembro permanente consejo d seguridad naciones unidas asumió presidencia organismo,"{durante, la, del, de, el, de, del, en, se, que, sea, la, de, la, de, este, el, en, de, la, de, que, en, en, la, de, de, los, se, de, las, y, que, en, por, lo, tanto, el, de, de, de, en, del, en, su, de, no, en, el, e, de, las, la, de, este}",Negativo,-0.296,Neutral,0.0,"[',', 'de', 'el']","['bolivia', 'civilización', '2017']"
2017,Bolivia,Evo Morales,12,Bolivia_2017_Evo_Morales.pdf,"Bajo nuestro liderazgo se logró introducir el debate del tema ‘aguas transfronterizas’” 3 Mensaje presidencial: 192 aniversario de Bolivia Cobija, 6 de agosto de 2017 tenemos una enorme responsabilidad de garantizar este Segundo Foro de Civilizaciones Antiguas del Mundo.",bajo liderazgo logró introducir debate tema aguas transfronterizas 3 mensaje presidencial 192 aniversario bolivia cobija 6 agosto 2017 enorme responsabilidad garantizar segundo foro civilizaciones antiguas mundo,"{nuestro, se, el, del, de, de, de, tenemos, una, de, este, de, del}",Neutral,0.0,Neutral,0.0,"['de', 'del', 'bajo']","['bajo', 'liderazgo', 'lograr']"
2017,Bolivia,Evo Morales,13,Bolivia_2017_Evo_Morales.pdf,"Algo importante dentro del proceso de integración es la consolidación del Corredor Ferroviario Bioceánico Central, de tantas reuniones de carácter bilateral, visit as hacia los países vecinos de Sudamérica en especial, como también organismos, gobiernos de Europa, se organizó la reunión para el Corredor Ferroviario, posterior firma de la declaración de intenciones con Alemania.",importante dentro proceso integración consolidación corredor ferroviario bioceánico central tantas reuniones carácter bilateral visit as hacia países vecinos sudamérica especial organismos gobiernos europa organizó reunión corredor ferroviario posterior firma declaración intenciones alemania,"{algo, del, de, es, la, del, de, de, los, de, en, como, también, de, se, la, para, el, de, la, de, con}",Neutral,0.0,Neutral,0.0,"['de', ',', 'el']","['corredor', 'ferroviario', 'reunión']"
2017,Bolivia,Evo Morales,14,Bolivia_2017_Evo_Morales.pdf,"En dicho evento se concretó el grupo d e trabajo del Corredor Bioceánico entre Bolivia, Perú, Paraguay, Alemania y Brasil, siendo observador Uruguay, así mismo, debo informar que la última Cumbre de Mercosur, de consenso se aprobó impulsar el Corredor Ferroviario Bioceánico Central que va a pas ar por Bolivia.",dicho evento concretó grupo d trabajo corredor bioceánico bolivia perú paraguay alemania brasil siendo observador uruguay así mismo debo informar última cumbre mercosur consenso aprobó impulsar corredor ferroviario bioceánico central va pas ar bolivia,"{en, se, el, e, del, entre, y, que, la, de, de, se, el, que, a, por}",Neutral,0.0,Neutral,0.0,"[',', 'el', 'él']","['corredor', 'bioceánico', 'bolivia']"
2017,Bolivia,Evo Morales,15,Bolivia_2017_Evo_Morales.pdf,"(APLAUSOS)  Hermanos y hermanas, recordarán ustedes, lamentablemente había un proyecto entre China, Perú y Brasil, y dentro de ese proyecto no iba a pasar por Bolivia.",aplausos hermanos hermanas recordarán ustedes lamentablemente proyecto china perú brasil dentro proyecto iba pasar bolivia,"{y, había, un, entre, y, y, de, ese, no, a, por}",Negativo,-0.296,Neutral,0.0,"[',', 'y', 'proyecto']","['proyecto', 'aplauso', 'hermano']"
2017,Bolivia,Evo Morales,16,Bolivia_2017_Evo_Morales.pdf,"Qué tan importante ha sido la participación de nuestras autoridades, expl icaciones a presidentes, vicepresidentes, sus ministros, sobre la importancia del Bioceánico que pase por Bolivia.",tan importante sido participación autoridades expl icaciones presidentes vicepresidentes ministros importancia bioceánico pase bolivia,"{qué, ha, la, de, nuestras, a, sus, sobre, la, del, que, por}",Positivo,0.34,Neutral,0.0,"[',', 'el', 'qué']","['tanto', 'importante', 'ser']"
2017,Bolivia,Evo Morales,17,Bolivia_2017_Evo_Morales.pdf,"Y nuevamente nuestra pequeña experiencia, cuando estamos con la razón y cuando acompañamos al pueblo, a los pueblos, siempre entienden las r azones, las verdades para impulsar ese proyecto por la zona amazónica, por el norte boliviano, ahora vamos a tener el Corredor Bioceánico por Bolivia.",nuevamente pequeña experiencia razón acompañamos pueblo pueblos siempre entienden r azones verdades impulsar proyecto zona amazónica norte boliviano ahora vamos tener corredor bioceánico bolivia,"{y, nuestra, cuando, estamos, con, la, y, cuando, al, a, los, las, las, para, ese, por, la, por, el, a, el, por}",Neutral,0.0,Neutral,0.0,"['el', ',', 'por']","['pueblo', 'nuevamente', 'pequeño']"
